Producer ID,Title,Ref2,Ref,Counties,Category,Actor,Affiliation,Short Name,Website
255,Miitine F.C.S Ltd,XBB047,XBB47,Makueni,Producer,Cooperative Society,,Miitine,
256,Mikumbune F.C.S Ltd,XBB064,XBB64,Makueni,Producer,Cooperative Society,,Mikumbune,
257,Mirigamieru F.C.S Ltd,XBB001,XBB01,Makueni,Producer,Cooperative Society,,Mirigamieru,
258,Mt. Kenya East F.C.S Ltd,XBB070,XBB70,Makueni,Producer,Cooperative Society,,Mt. Kenya East,
259,Muguna F.C.S Ltd,XBB063,XBB63,Makueni,Producer,Cooperative Society,,Muguna,
260,Mukiiria F.C.S Ltd,XBB020,XBB20,Makueni,Producer,Cooperative Society,,Mukiiria,
261,Mukune F.C.S. Ltd,XBB022,XBB22,Makueni,Producer,Cooperative Society,,Mukune,
262,Mutego F.C.S. Ltd,XBB033,XBB33,Makueni,Producer,Cooperative Society,,Mutego,
263,Mutethia F.C.S. Ltd,XBA036,XBA36,Meru,Producer,Cooperative Society,,Mutethia,
264,Muthangene F.C.S. Ltd,XBA028,XBA28,Meru,Producer,Cooperative Society,,Muthangene,
265,Mutuma F.C.S. Ltd,XBA035,XBA35,Meru,Producer,Cooperative Society,,Mutuma,
266,New Igembe F.C.S. Ltd,XBA001,XBA01,Meru,Producer,Cooperative Society,,New Igembe,
267,Njoe F.C.S. Ltd,XBB023,XBB23,Makueni,Producer,Cooperative Society,,Njoe,
268,Nthimbiri F.C.S. Ltd,XBB042,XBB42,Makueni,Producer,Cooperative Society,,Nthimbiri,
269,Ntima F.C.S. Ltd,XBB012,XBB12,Makueni,Producer,Cooperative Society,,Ntima,
270,Nunkunu F.C.S. Ltd,,Nunkunu F.C.S. Ltd,Meru,Producer,Cooperative Society,,Nunkunu,
271,Nyaki F.C.S. Ltd,XBB006,XBB06,Makueni,Producer,Cooperative Society,,Nyaki,
272,Ruiri F.C.S. Ltd,XBB009,XBB09,Makueni,Producer,Cooperative Society,,Ruiri,
273,Thagara Coffee F.C.S. Ltd,XBB069,XBB69,Makueni,Producer,Cooperative Society,,Thagara Coffee,
274,Thangatha F.C.S. Ltd,XBA037,XBA37,Meru,Producer,Cooperative Society,,Thangatha,
275,Thinkwi Mituune F.C.S. Ltd,XBB050,XBB50,Makueni,Producer,Cooperative Society,,Thinkwi Mituune,
276,Tigania North F.C.S. Ltd,XBA005,XBA05,Meru,Producer,Cooperative Society,,Tigania North,
277,Uruku F.C.S. Ltd,XBB068,XBB68,Makueni,Producer,Cooperative Society,,Uruku,
278,Ayoro F.C.S. Ltd,XEB011,XEB11,Migori,Producer,Cooperative Society,,Ayoro,
279,Bugumbe C.G.C. Soc. Ltd,XEB006,XEB06,Migori,Producer,Cooperative Society,,Bugumbe,
280,Bukuria C.G.C.S. Ltd,XEB007,XEB07,Migori,Producer,Cooperative Society,,Bukuria,
281,Gitungi F.C.S. Ltd,XEB013,XEB13,Migori,Producer,Cooperative Society,,Gitungi,
282,Kabondo F.C.S. Ltd,XEB001,XEB01,Migori,Producer,Cooperative Society,,Kabondo,
283,Mahuntutu F.C.S. Ltd,XEB009,XEB09,Migori,Producer,Cooperative Society,,Mahuntutu,
284,Nyabikondo F.C.S. Ltd,XEB012,XEB12,Migori,Producer,Cooperative Society,,Nyabikondo,
285,Ogera F.C.S. Ltd,XEB008,XEB08,Migori,Producer,Cooperative Society,,Ogera,
286,Orinde F.C.S. Ltd,XEB016,XEB16,Migori,Producer,Cooperative Society,,Orinde,
287,Pala Kabondo F.C.S. Ltd,XEB015,XEB15,Migori,Producer,Cooperative Society,,Pala Kabondo,
288,Wangirabose,XEB017F01,XEB17F01,Migori,Producer,Cooperative Society,,,
289,Gakayu F.C.S. Ltd,XAB076,XAB76,Murang'a,Producer,Cooperative Society,,Gakayu,
290,Gikiuga F.C.S. Ltd,XAB058,XAB58,Murang'a,Producer,Cooperative Society,,Gikiuga,
291,Irembu F.C.S. Ltd,XAB060,XAB60,Murang'a,Producer,Cooperative Society,,Irembu,
292,Iyego Coffee Growers Co-operative Society Ltd,XAB013,XAB13,Murang'a,Producer,Cooperative Society,,Iyego,
293,Kabati F.C.S. Ltd,XAB079,XAB79,Murang'a,Producer,Cooperative Society,,Kabati,
294,Kaganda F.C.S. Ltd,XAB045,XAB45,Murang'a,Producer,Cooperative Society,,Kaganda,
295,Kahuhia C.G.C.S. Ltd,XAB012,XAB12,Murang'a,Producer,Cooperative Society,,Kahuhia,
296,Kamacharia F.C.S. Ltd,XAB036,XAB36,Murang'a,Producer,Cooperative Society,,Kamacharia,
297,Kamahuha F.C.S. Ltd,XAB070,XAB70,Murang'a,Producer,Cooperative Society,,Kamahuha,
298,Kamuga Gaichanjiru F.C.S. Ltd,,Kamuga Gaichanjiru F.C.S. Ltd,Murang'a,Producer,Cooperative Society,,Kamuga Gaichanjiru,
299,Kandara C.G.C.S. Ltd,XAB006,XAB06,Murang'a,Producer,Cooperative Society,,Kandara,
300,Kangiri F.C.S. Ltd,XAB089,XAB89,Murang'a,Producer,Cooperative Society,,Kangiri,
301,Kangunu F.C.S. Ltd,XAB073,XAB73,Murang'a,Producer,Cooperative Society,,Kangunu,
302,Kanyenya-Ini F.C.S. Ltd,XAB027,XAB27,Murang'a,Producer,Cooperative Society,,Kanyenya-Ini,
303,Karigu-Ini F.C.S. Ltd,XAB078,XAB78,Murang'a,Producer,Cooperative Society,,Karigu-Ini,
304,Kariua F.C.S. Ltd,,Kariua F.C.S. Ltd,Murang'a,Producer,Cooperative Society,,Kariua,
305,Karuhiu Utheri F.C.S. Ltd,XAB077,XAB77,Murang'a,Producer,Cooperative Society,,Karuhiu Utheri,
306,Karurumo F.C.S. Ltd,XAB057,XAB57,Murang'a,Producer,Cooperative Society,,Karurumo,
307,Kiawanduma F.C.S. Ltd,XAB071,XAB71,Murang'a,Producer,Cooperative Society,,Kiawanduma,
308,Kigetuini F.C.S. Ltd,XAB023,XAB23,Murang'a,Producer,Cooperative Society,,Kigetuini,
309,Kimuri F.C.S. Ltd,XAB061,XAB61,Murang'a,Producer,Cooperative Society,,Kimuri,
310,Kioru F.C.S. Ltd,XAB075,XAB75,Murang'a,Producer,Cooperative Society,,Kioru,
311,Kiru F.C.S. Ltd,XAB037,XAB37,Murang'a,Producer,Cooperative Society,,Kiru,
312,Marumi F.C.S. Ltd,XAB052,XAB52,Murang'a,Producer,Cooperative Society,,Marumi,
313,Mugoiri Five F.C.S. Ltd,XAB090,XAB90,Murang'a,Producer,Cooperative Society,,Mugoiri Five,
314,Muruka C.G.C.S. Ltd,XAB017,XAB17,Murang'a,Producer,Cooperative Society,,Muruka,
315,Muthithi F.C.S. Ltd,XAB091,XAB91,Murang'a,Producer,Cooperative Society,,Muthithi,
316,New Gaturi F.C.S. Ltd,XAB033,XAB33,Murang'a,Producer,Cooperative Society,,New Gaturi,
317,New Kiriti F.C.S. Ltd,XAB072,XAB72,Murang'a,Producer,Cooperative Society,,New Kiriti,
318,New Murarandia F.C.S. Ltd,XAB046,XAB46,Murang'a,Producer,Cooperative Society,,New Murarandia,
319,New Weithaga F.C.S. Ltd,XAB001,XAB01,Murang'a,Producer,Cooperative Society,,New Weithaga,
320,Nginda F.C.S. Ltd,XAB022,XAB22,Murang'a,Producer,Cooperative Society,,Nginda,
321,Ruchu Gacharage C.G.C.S. Ltd,XAB014,XAB14,Murang'a,Producer,Cooperative Society,,Ruchu Gacharage,
322,Rwaikamba F.C.S. Ltd,XAB034,XAB34,Murang'a,Producer,Cooperative Society,,Rwaikamba,
323,Saba Saba F.C.S. Ltd,XAB064,XAB64,Murang'a,Producer,Cooperative Society,,Saba Saba,
324,Thanga-Ini C.G.C.S. Ltd,XAB020,XAB20,Murang'a,Producer,Cooperative Society,,Thanga-Ini,
325,Chania FCS,,Chania FCS,Nakuru,Producer,Cooperative Society,,,
326,Gachombe,,Gachombe,Nakuru,Producer,Cooperative Society,,,
327,Gitura,,Gitura,Nakuru,Producer,Cooperative Society,,,
328,Jumatatu F.C.S. Ltd,XCA006,XCA06,Nakuru,Producer,Cooperative Society,,Jumatatu,
329,Madizi F.C.S. Ltd,XCA005,XCA05,Nakuru,Producer,Cooperative Society,,Madizi,
330,Mibiru F.C.S. Ltd,XCA002,XCA02,Nakuru,Producer,Cooperative Society,,Mibiru,
331,Mutungati F. Co-Op. Soc. Ltd,XCA007,XCA07,Nakuru,Producer,Cooperative Society,,Mutungati,
332,Ngarua,XCH001,XCH01,Nakuru,Producer,Cooperative Society,,,
333,Aguthi F.C.S. Ltd,XAC055,XAC55,Nyeri,Producer,Cooperative Society,,Aguthi,
334,Barichu F.C.S. Ltd,XAC013,XAC13,Nyeri,Producer,Cooperative Society,,Barichu,
335,Gachatha F.C.S. Ltd,XAC029,XAC29,Nyeri,Producer,Cooperative Society,,Gachatha,
336,Gakuyu F.C.S. Ltd,XAC007,XAC07,Nyeri,Producer,Cooperative Society,,Gakuyu,
337,Gathaithi F.C.S. Ltd,XAC034,XAC34,Nyeri,Producer,Cooperative Society,,Gathaithi,
338,Giakanja F.C.S. Ltd,XAC032,XAC32,Nyeri,Producer,Cooperative Society,,Giakanja,
339,Gikanda F.C.S. Ltd,XAC009,XAC09,Nyeri,Producer,Cooperative Society,,Gikanda,
340,Githiru F.C.S. Ltd,XAC024,XAC24,Nyeri,Producer,Cooperative Society,,Githiru,
341,Iria-Ini F.C.S. Ltd,XAC018,XAC18,Nyeri,Producer,Cooperative Society,,Iria-Ini,
342,Kiama F.C.S. Ltd,XAC062,XAC62,Nyeri,Producer,Cooperative Society,,Kiama,
343,Mathira North F.C.S. Ltd,XAC063,XAC63,Nyeri,Producer,Cooperative Society,,Mathira North,
344,Mugaga F.C.S. Ltd,XAC064,XAC64,Nyeri,Producer,Cooperative Society,,Mugaga,
345,Mutheka F.C.S. Ltd,XAC056,XAC56,Nyeri,Producer,Cooperative Society,,Mutheka,
346,New Gikaru C.G.C.S. Ltd,XAC040,XAC40,Nyeri,Producer,Cooperative Society,,New Gikaru,
347,Njuriga F.C.S. Ltd,XAC022,XAC22,Nyeri,Producer,Cooperative Society,,Njuriga,
348,Othaya F.C.S. Ltd,XAC004,XAC04,Nyeri,Producer,Cooperative Society,,Othaya,
349,Rugi F.C.S. Ltd,XAC057,XAC57,Nyeri,Producer,Cooperative Society,,Rugi,
350,Rumukia F.C.S. Ltd,XAC059,XAC59,Nyeri,Producer,Cooperative Society,,Rumukia,
351,Ruthaka F.C.S. Ltd,XAC058,XAC58,Nyeri,Producer,Cooperative Society,,Ruthaka,
352,Rutuma F.C.S. Ltd,XAC061,XAC61,Nyeri,Producer,Cooperative Society,,Rutuma,
353,Tekangu F.C.S. Ltd,XAC060,XAC60,Nyeri,Producer,Cooperative Society,,Tekangu,
354,Thiriku F.C.S. Ltd,XAC019,XAC19,Nyeri,Producer,Cooperative Society,,Thiriku,
355,Wachuri F.C.S. Ltd,XAC026,XAC26,Nyeri,Producer,Cooperative Society,,Wachuri,
356,Taita C.G.C.S. Ltd,XGA001,XGA01,Taita Taveta,Producer,Cooperative Society,,Taita,
357,Cirigwa F.C.S. Ltd,XBC029,XBC29,Tharaka Nithi,Producer,Cooperative Society,,Cirigwa,
358,Gitareni F.C.S. Ltd,XBC022,XBC22,Tharaka Nithi,Producer,Cooperative Society,,Gitareni,
359,Gitiru F.C.S. Ltd,XBC026,XBC26,Tharaka Nithi,Producer,Cooperative Society,,Gitiru,
360,Iriga F.C.S. Ltd,XBC015,XBC15,Tharaka Nithi,Producer,Cooperative Society,,Iriga,
361,Kabuboni F.C.S Ltd,XBC040,XBC40,Tharaka Nithi,Producer,Cooperative Society,,Kabuboni,
362,Kamara F.C.S Ltd,XBC017,XBC17,Tharaka Nithi,Producer,Cooperative Society,,Kamara,
363,Kathambara F.C.S Ltd,XBC031,XBC31,Tharaka Nithi,Producer,Cooperative Society,,Kathambara,
364,KiangÕOndu F.C.S Ltd,XBC021,XBC21,Tharaka Nithi,Producer,Cooperative Society,,KiangÕondu,
365,Kiini F.C.S Ltd,XBC039,XBC39,Tharaka Nithi,Producer,Cooperative Society,,Kiini,
366,Kiriani F.C.S Ltd,XBC005,XBC05,Tharaka Nithi,Producer,Cooperative Society,,Kiriani,
367,Kiroo F.C.S Ltd,XBC038,XBC38,Tharaka Nithi,Producer,Cooperative Society,,Kiroo,
368,Kirubia F.C.S Ltd,XBC023,XBC23,Tharaka Nithi,Producer,Cooperative Society,,Kirubia,
369,Kithare F.C.S Ltd,XBC032,XBC32,Tharaka Nithi,Producer,Cooperative Society,,Kithare,
370,Kithitu F.C.S Ltd,XBC036,XBC36,Tharaka Nithi,Producer,Cooperative Society,,Kithitu,
371,Mitheru F.C.S Ltd,XBC018,XBC18,Tharaka Nithi,Producer,Cooperative Society,,Mitheru,
372,Muiru F.C.S Ltd,XBC024,XBC24,Tharaka Nithi,Producer,Cooperative Society,,Muiru,
373,Mutindwa F.C.S Ltd,XBC006,XBC06,Tharaka Nithi,Producer,Cooperative Society,,Mutindwa,
374,Mutuguta F.C.S Ltd,XBC037,XBC37,Tharaka Nithi,Producer,Cooperative Society,,Mutuguta,
375,Mwanga F.C.S Ltd,XBC033,XBC33,Tharaka Nithi,Producer,Cooperative Society,,Mwanga,
376,Mwimbi Central F.C.S Ltd,XBC030,XBC30,Tharaka Nithi,Producer,Cooperative Society,,Mwimbi Central,
377,Ndagani F.C.S Ltd,XBC020,XBC20,Tharaka Nithi,Producer,Cooperative Society,,Ndagani,
378,New Magumoni F.C.S. Ltd,XBC011,XBC11,Tharaka Nithi,Producer,Cooperative Society,,New Magumoni,
379,New Muthambi F.C.S. Ltd,XBC019,XBC19,Tharaka Nithi,Producer,Cooperative Society,,New Muthambi,
380,New Nkangani F.C.S. Ltd,XBC027,XBC27,Tharaka Nithi,Producer,Cooperative Society,,New Nkangani,
381,Riankune F.C.S. Ltd,XBC035,XBC35,Tharaka Nithi,Producer,Cooperative Society,,Riankune,
382,Rubate F.C.S. Ltd,,Rubate F.C.S. Ltd,Tharaka Nithi,Producer,Cooperative Society,,Rubate,
383,Rwanchege F.C.S. Ltd,XBC034,XBC34,Tharaka Nithi,Producer,Cooperative Society,,Rwanchege,
384,Thima F.C.S. Ltd,XBC028,XBC28,Tharaka Nithi,Producer,Cooperative Society,,Thima,
385,Thuita F.C.S. Ltd,XBC010,XBC10,Tharaka Nithi,Producer,Cooperative Society,,Thuita,
386,Birundi C. Co-Op Soc. Ltd,XCI021,XCI21,Trans Nzoia,Producer,Cooperative Society,,Birundi,
387,Botwa F.C.S. Ltd,XCI003,XCI03,Trans Nzoia,Producer,Cooperative Society,,Botwa,
388,Chebrubei Coffee Co-Op Soc. Ltd,XCI010,XCI10,Trans Nzoia,Producer,Cooperative Society,,Chebrubei,
389,Chebukaka F.C.S. Ltd,XCI029,XCI29,Trans Nzoia,Producer,Cooperative Society,,Chebukaka,
390,Cherengany C.G.C.S. Ltd,XCI007,XCI07,Trans Nzoia,Producer,Cooperative Society,,Cherengany,
391,Imbako Marketing C.S. Ltd,XCI025,XCI25,Trans Nzoia,Producer,Cooperative Society,,Imbako Marketing,
392,Kaibos F.C.S. Ltd,XCB002,XCB02,Uasin Gishu,Producer,Cooperative Society,,Kaibos,
393,Kaliwa F.C.S. Ltd,XCI015,XCI15,Trans Nzoia,Producer,Cooperative Society,,Kaliwa,
394,Kapsara C.G.C.S. Ltd,XCI026,XCI26,Trans Nzoia,Producer,Cooperative Society,,Kapsara,
395,Kiungani C.G.C.S. Ltd,XCI011,XCI11,Trans Nzoia,Producer,Cooperative Society,,Kiungani,
396,Kochoiwo F.C. Co-Op. Soc. Ltd,XCK005,XCK05,Nandi,Producer,Cooperative Society,,Kochoiwo,
397,Koibarak F.C.S. Ltd,XCK002,XCK02,Nandi,Producer,Cooperative Society,,Koibarak,
398,Kotney Multi Co-Op Soc. Ltd,XCB004,XCB04,Uasin Gishu,Producer,Cooperative Society,,Kotney,
399,Koymugaa C. & Agro M.C. Soc. Ltd,XCI019,XCI19,Trans Nzoia,Producer,Cooperative Society,,Koymugaa,
400,Lumuli C.G.C.S. Ltd,XCI014,XCI14,Trans Nzoia,Producer,Cooperative Society,,Lumuli,
401,Makindu Multi-Purpose Co-Op Soc. Ltd,XCI024,XCI24,Trans Nzoia,Producer,Cooperative Society,,Makindu,
402,Matisi Coffee Farmers Co-Op Soc.,XCI009,XCI09,Trans Nzoia,Producer,Cooperative Society,,Matisi,
403,MoiÕS Bridge C.G.C.Soc. Ltd,XCJ002,XCJ02,Uasin Gishu,Producer,Cooperative Society,,MoiÕs Bridge,
404,Mukuyu C.G. Multi-Purpose,XCI023,XCI23,Trans Nzoia,Producer,Cooperative Society,,Mukuyu,
405,Muroki C.G.C.S. Ltd,XCI002,XCI02,Trans Nzoia,Producer,Cooperative Society,,Muroki,
406,Mwamba F.C.S. Ltd,XCI027,XCI27,Trans Nzoia,Producer,Cooperative Society,,Mwamba,
407,Nasianda M. C. Soc. Ltd,XCI017,XCI17,Trans Nzoia,Producer,Cooperative Society,,Nasianda,
408,New Mucharage C. Market. C. Soc.,XCI020,XCI20,Trans Nzoia,Producer,Cooperative Society,,New Mucharage,
409,Perkera F.C.S. Ltd,XCI028,XCI28,Trans Nzoia,Producer,Cooperative Society,,Perkera,
410,Saboat F.C.S. Ltd,XCI008,XCI08,Trans Nzoia,Producer,Cooperative Society,,Saboat,
411,Sambirir F.C.S. Ltd,XCK001,XCK01,Nandi,Producer,Cooperative Society,,Sambirir,
412,Sima Green Coffee Marketing C.S.,XCI022,XCI22,Trans Nzoia,Producer,Cooperative Society,,Sima Green,
413,Simit C.F. Co-Op. Soc. Ltd,XCK004,XCK04,Nandi,Producer,Cooperative Society,,Simit,
414,Sinoko C.F.C.S. Ltd,XCI016,XCI16,Trans Nzoia,Producer,Cooperative Society,,Sinoko,
415,Sirende Coffee F.C.S. Ltd,XCI013,XCI13,Trans Nzoia,Producer,Cooperative Society,,Sirende Coffee,
416,Suwerwa Co-Operative Soc. Ltd,XCI001,XCI01,Trans Nzoia,Producer,Cooperative Society,,Suwerwa,
417,Tasaptai Multi-Purpose F.C. Soc. Ltd,XCB003,XCB03,Uasin Gishu,Producer,Cooperative Society,,Tasaptai,
418,Turbo F.C.S. Ltd,XCJ001,XCJ01,Nandi,Producer,Cooperative Society,,Turbo,
419,Wamuini F.C.S. Ltd,XCI018,XCI18,Trans Nzoia,Producer,Cooperative Society,,Wamuini,
420,Yuya F.C.S. Ltd,XCI004,XCI04,Trans Nzoia,Producer,Cooperative Society,,Yuya,
421,Moigutwo F. Company Ltd,CM0003,CM.0003,Baringo,Producer,Estate Producers,Moigutwo F. Co. Ltd,Moigutwo,
422,Tandui,CM0001,CM.0001,Baringo,Producer,Estate Producers,,,
423,Kaimaru,BD0042,BD.0042,Embu,Producer,Estate Producers,,,
424,Kathiori,BD0021,BD.0021,Embu,Producer,Estate Producers,,,
425,Kinondo,BD0007,BD.0007,Embu,Producer,Estate Producers,,,
426,Mbiriai,BD0001,BD.0001,Embu,Producer,Estate Producers,,,
427,Mesgo,BD0014,BD.0014,Embu,Producer,Estate Producers,,,
428,Ngarutua,BD0039,BD.0039,Embu,Producer,Estate Producers,,,
429,Prime,BD0017,BD.0017,Embu,Producer,Estate Producers,,,
430,Chepkechei & Chepkechei Company Ltd,CH0001,CH.0001,Kericho,Producer,Estate Producers,Chepkechei Co. Ltd,Chepkechei,
431,Chepkitar Estate,CH0018,CH.0018,Kericho,Producer,Estate Producers,Chepkitar F.C.S. Ltd,,
432,Kaplaba,CI0019,CI.0019,Kericho,Producer,Estate Producers,,,
433,Koru Sub-Station & Coffee Research Foundation,CG0015,CG.0015,Kericho,Producer,Estate Producers,Coffee Research Foundation,Koru Sub-Station,
434,Kunyak & Kunyak F.C.S. Ltd,CG0003,CG.0003,Kericho,Producer,Estate Producers,Kunyak F.C.S. Ltd,Kunyak Estate,
435,Lelu & Lelu F.C.S. Ltd,CI0004,CI.0004,Kericho,Producer,Estate Producers,Lelu F.C.S. Ltd,Lelu Estate,
436,Magire & Magire F.C.S Ltd,CH0022,CH.0022,Kericho,Producer,Estate Producers,Magire F.C.S Ltd,Magire,
437,Makyolok & Makyolok F.C.S. Ltd,CH0021,CH.0021,Kericho,Producer,Estate Producers,Makyolok F.C.S. Ltd,Makyolok,
438,Mbogo Vale & Mutomon Company Ltd,CC0011,CC.0011,Kericho,Producer,Estate Producers,Mutomon Co. Ltd,Mbogo Vale,
439,Mentera & Mentera F. Company Ltd,CH0008A,CH.0008A,Kericho,Producer,Estate Producers,Mentera F. Co. Ltd,Mentera,
440,Mtaragon & Mutaragon F.C.S. Ltd,CI0005,CI.0005,Kericho,Producer,Estate Producers,Mutaragon F.C.S. Ltd,Mtaragon,
441,Nth,CE0007,CE.0007,Kericho,Producer,Estate Producers,,,
442,Sugoi,CE0065,CE.0065,Kericho,Producer,Estate Producers,,,
443,Aek & Flame Tree Est. Ltd,AB0030,AB.0030,Kiambu,Producer,Estate Producers,Flame Tree Est. Ltd,Aek,
444,Anmer Kabazi & Mboi Kamiti F. Co.,AA0038,AA.0038,Kiambu,Producer,Estate Producers,Mboi Kamiti F.Co.,Anmer Kabazi,
445,Azania & Coffee Research Foundation,AC0058,AC.0058,Kiambu,Producer,Estate Producers,Coffee Research Foundation,Azania,
446,Barigitu,AI0090,AI.0090,Kiambu,Producer,Estate Producers,,,
447,Baronsdown,AA0073,AA.0073,Kiambu,Producer,Estate Producers,,,
448,Barua,AA0019,AA.0019,Kiambu,Producer,Estate Producers,,,
449,Bendor & Haco Industries Ltd,AB0003,AB.0003,Kiambu,Producer,Estate Producers,Haco Industries Ltd,Bendor,
450,Benvar Estate,AB0026,AB.0026,Kiambu,Producer,Estate Producers,,,
451,Bradgate & Loresho & Kiora Plts,AC0019,AC.0019,Kiambu,Producer,Estate Producers,Loresho & Kiora Plts,Bradgate,
452,Branan & Transebel Ltd,AB0281,AB.0281,Kiambu,Producer,Estate Producers,Transebel Ltd,Branan,
453,Braybrock & Loresho & Kiora Pl,AA0029,AA.0029,Kiambu,Producer,Estate Producers,Loresho & Kiora Pl,Braybrock,
454,Chania Estate,AB0021,AB.0021,Kiambu,Producer,Estate Producers,,,
455,Chania Bridge & Chania Enterprises Ltd,AB0008,AB.0008,Kiambu,Producer,Estate Producers,Chania Enterprises Ltd,Chania Bridge,
456,Cianda,AI0008,AI.0008,Kiambu,Producer,Estate Producers,,,
457,Crops,AC0049,AC.0049,Kiambu,Producer,Estate Producers,,,
458,Deep River,AB0246,AB.0246,Kiambu,Producer,Estate Producers,,,
459,Doondu,AI0015,AI.0015,Kiambu,Producer,Estate Producers,Sasini Tea & Coffee Ltd,,
460,Eaagads & Kofinaf Co Ltd,AB0025,AB.0025,Kiambu,Producer,Estate Producers,Kofinaf Co. Ltd,Eaagads,
461,Faculty Of Agriculture & Univ. Of Nairobi,FA0020,FA.0020,Kiambu,Producer,Estate Producers,University of Nairobi,Faculty Of Agriculture,
462,Fairview Estate,AA0018,AA.0018,Kiambu,Producer,Estate Producers,,,
463,Farran Estate & Waiganjo Inv. Ltd,AA0027,AA.0027,Kiambu,Producer,Estate Producers,Waiganjo Inv. Ltd,Farran Estate,
464,Gachororo & Gachororo F.Fc.Ltd,AC0020,AC.0020,Kiambu,Producer,Estate Producers,Gachororo F.Fc.Ltd,Gachororo,
465,Gacibi & Kibenda Estate Ltd,AB0032,AB.0032,Kiambu,Producer,Estate Producers,Kibenda Estate Ltd,Gacibi,
466,Gamuki,AI0052,AI.0052,Kiambu,Producer,Estate Producers,,,
467,Gatecha,AA0152,AA.0152,Kiambu,Producer,Estate Producers,,,
468,Gathiru Estate : Central Kenya Ltd,AB0056,AB.0056,Kiambu,Producer,Estate Producers,Central Kenya Ltd,Gathiru Estate ,
469,Gatua,AA0604,AA.0604,Kiambu,Producer,Estate Producers,,,
470,Gethumbwini & Kofinaf Co Ltd,AB0017,AB.0017,Kiambu,Producer,Estate Producers,Kofinaf Co. Ltd,Gethumbwini,
471,Gichuna,AA0238,AA.0238,Kiambu,Producer,Estate Producers,,,
472,Gifhara & Muthithi Est. Ltd,AA0048,AA.0048,Kiambu,Producer,Estate Producers,Muthithi Est. Ltd,Gifhara,
473,Giogio Estate,AB0502,AB.0502,Kiambu,Producer,Estate Producers,,,
474,Githaka,AB0234,AB.0234,Kiambu,Producer,Estate Producers,,,
475,Gituna,AB0312,AB.0312,Kiambu,Producer,Estate Producers,,,
476,Gituri Farm,AA0180B,AA.0180B,Kiambu,Producer,Estate Producers,,,
477,Greengate,AI0016,AI.0016,Kiambu,Producer,Estate Producers,,,
478,Guabi,AA0281,AA.0281,Kiambu,Producer,Estate Producers,,,
479,Gulmarg,AA0035,AA.0035,Kiambu,Producer,Estate Producers,Sasini Tea & Coffee Ltd,,
480,Harry,AA0176,AA.0176,Kiambu,Producer,Estate Producers,,,
481,Ibonia & Shanbrook Ltd,AA0001,AA.0001,Kiambu,Producer,Estate Producers,Shanbrook Ltd,Ibonia,
482,Iganjo Farm,AC0045,AC.0045,Kiambu,Producer,Estate Producers,,,
483,Irigithathi & Kangema Farmlands Ltd,AB0044,AB.0044,Kiambu,Producer,Estate Producers,Kangema Farmlands Ltd,Irigithathi,
484,Island Farm & Bawan Holdings,AB0066,AB.0066,Kiambu,Producer,Estate Producers,Bawan Holdings,Island Farm,
485,Jacaranda & Coffee Research Foundation,AC0012,AC.0012,Kiambu,Producer,Estate Producers,Coffee Research Foundation,Jacaranda,
486,Jowaki,AB0252,AB.0252,Kiambu,Producer,Estate Producers,,,
487,Jubilee & Ndarugu Plantations,AB0039,AB.0039,Kiambu,Producer,Estate Producers,Ndarugu Plantations,Jubilee,
488,Kafaso & Kiamumbi F.C.S. Ltd,AA0025,AA.0025,Kiambu,Producer,Estate Producers,Kiamumbi F.C.S. Ltd,Kafaso,
489,Kagera,AH0002,AH.0002,Kiambu,Producer,Estate Producers,,,
490,Kaiya,AA0039,AA.0039,Kiambu,Producer,Estate Producers,,,
491,Kakindu,AA0765,AA.0765,Kiambu,Producer,Estate Producers,Sasini Tea & Coffee Ltd,,
492,Kamiti Bridge,AA0150,AA.0150,Kiambu,Producer,Estate Producers,,,
493,Kamiti Matropi & Mboi Kamiti F.Co.,AA0059,AA.0059,Kiambu,Producer,Estate Producers,Mboi Kamiti F.Co.,Kamiti Matropi,
494,Kamiti Valley & Mboi Kamiti F.Co.,AA0055,AA.0055,Kiambu,Producer,Estate Producers,Mboi Kamiti F.Co.,Kamiti Valley,
495,Kamiti & Mboi Kamiti F.Co.,AA0061,AA.0061,Kiambu,Producer,Estate Producers,Mboi Kamiti F.Co.,Kamiti,
496,Kamundu,AI0005,AI.0005,Kiambu,Producer,Estate Producers,Sasini Tea & Coffee Ltd,Kamundu & Sasini Tea & Coffee Ltd,
497,Kanyo & Kareti Est. Ltd,AB0064,AB.0064,Kiambu,Producer,Estate Producers,Kareti Est. Ltd,Kanyo,
498,Karakuta & Karangi Coftea Ltd,AB0041,AB.0041,Kiambu,Producer,Estate Producers,Karangi Coftea Ltd,Karakuta,
499,Karangaita & Kofinaf Company Ltd,AB0050,AB.0050,Kiambu,Producer,Estate Producers,Kofinaf Co. Ltd,Karangaita,
500,Karangi & Karangi Coftea Ltd,AC0026,AC.0026,Kiambu,Producer,Estate Producers,Karangi Coftea Ltd,Karangi,
501,Karerandu & Chania Loc. M. Co.,AB0236,AB.0236,Kiambu,Producer,Estate Producers,Chania Loc. M. Co.,Karerandu,
502,Karima Kogi Estate B : Patrick Fredrick Kirugu,AE0025B,AE.0025B,Kiambu,Producer,Estate Producers,Patrick Fredrick Kirugu,Karima Kogi Estate B ,
503,Kariuko,AA0704,AA.0704,Kiambu,Producer,Estate Producers,,,
